,RecipeId,new_ingredients
15478,139451.0,butter
15479,139451.0,rosemary
15480,139452.0,chicken
15481,139452.0,paprika
15482,139452.0,tomato paste
15483,139452.0,white vinegar
15484,139452.0,salt
15485,139452.0,pepper
15486,139452.0,soy sauce
15487,139452.0,sour cream
15488,139452.0,cream cheese
15489,139452.0,plain flour
15490,139452.0,fresh herb
15491,139467.0,chicken
15492,139467.0,onion
15493,139467.0,green bell pepper
15494,139467.0,red bell pepper
15495,139467.0,fresh mushrooms
15496,139467.0,salt
15497,139467.0,pepper
15498,139467.0,fresh pineapple
15499,139467.0,soy sauce
15500,139467.0,honey
15501,139467.0,white wine
15502,139481.0,fish sauce
15503,139481.0,sugar
15504,139481.0,shallots
15505,139481.0,oyster sauce
15506,139481.0,fresh lemongrass
15507,139481.0,garlic clove
15508,139481.0,ground black pepper
15509,139481.0,chicken
15510,139481.0,water
15511,139481.0,fresh lime juice
15512,139576.0,chicken
15513,139576.0,olive oil
15514,139576.0,"lemon, juice and zest of"
15515,139576.0,ground cinnamon
15516,139576.0,ground ginger
15517,139576.0,ground cumin
15518,139576.0,salt
15519,139576.0,ground cayenne pepper
15520,139576.0,onion
15521,139576.0,garlic cloves
15522,139576.0,red bell pepper
15523,139576.0,tomatoes
15524,139576.0,water
15525,139576.0,prunes
15526,139576.0,honey
15527,139576.0,lemon
15528,139576.0,fresh parsley
15529,139688.0,chicken
15530,139688.0,turkey
15531,139688.0,roasting chickens
15532,139688.0,quail
15533,139688.0,eggs
15534,139688.0,cumin powder
15535,139688.0,saffron
15536,139712.0,water
15537,139712.0,chicken
15538,139712.0,chicken piece
15539,139712.0,onions
15540,139712.0,parsnips
15541,139712.0,celery leaves
15542,139712.0,celery
15543,139712.0,turnip
15544,139712.0,potato
15545,139712.0,carrots
15546,139712.0,fresh parsley
15547,139712.0,fresh dill
15548,139712.0,salt
15549,139712.0,pepper
15550,139712.0,zucchini
15551,139754.0,chicken
15552,139754.0,chicken bouillon cube
15553,139754.0,cream cheese
15554,139754.0,herbs
15555,139823.0,chicken
15556,139823.0,dry red wine
15557,139823.0,beef bouillon cube
15558,140329.0,chicken
15559,140329.0,cold water
15560,140329.0,onions
15561,140329.0,carrots
15562,140329.0,parsnip
15563,140329.0,zucchini
15564,140329.0,white pepper
15565,140329.0,salt
15566,140409.0,chicken
15567,140409.0,baking potatoes
15568,140409.0,olive oil
15569,140409.0,fresh rosemary
15570,140409.0,garlic cloves
15571,140409.0,kosher salt
15572,140409.0,cracked black pepper
15573,140409.0,cayenne pepper
15574,140716.0,chicken
15575,140716.0,eggs
15576,140716.0,flour
15577,140716.0,chili powder
15578,140716.0,honey
15579,140719.0,olive oil
15580,140719.0,chicken
15581,140719.0,onions
15582,140719.0,green peppers
15583,140719.0,fresh parsley
15584,140719.0,garlic
15585,140719.0,kielbasa
15586,140719.0,smoked sausage
15587,140719.0,bay leaves
15588,140719.0,chili powder
15589,140719.0,dried thyme
15590,140719.0,cayenne pepper
15591,140719.0,ground cloves
15592,140719.0,long-grain white rice
15593,140719.0,low sodium chicken broth
15594,140765.0,chicken
15595,140765.0,lemon juice
15596,140765.0,salt
15597,140765.0,onions
15598,140765.0,Niter Kebbeh (Spiced Ghee)
15599,140765.0,garlic cloves
15600,140765.0,fresh ginger
15601,140765.0,fenugreek seeds
15602,140765.0,cardamom
15603,140765.0,berbere
15604,140765.0,Berbere Sauce
15605,140765.0,paprika
15606,140765.0,dry red wine
15607,140765.0,water
15608,140765.0,hard-boiled eggs
15609,140776.0,butter
15610,140776.0,onions
15611,140776.0,plain flour
15612,140776.0,port wine
15613,140776.0,red wine
15614,140776.0,lemons
15615,140776.0,bay leaves
15616,140776.0,wine vinegar
15617,140776.0,chicken
15618,140830.0,chicken
15619,140830.0,frozen broccoli
15620,140830.0,mayonnaise
15621,140830.0,curry
15622,140830.0,lemon juice
15623,140830.0,cheddar cheese
15624,140838.0,chicken
15625,140838.0,flour
15626,140838.0,olive oil
15627,140838.0,onion
15628,140838.0,green pepper
15629,140838.0,garlic
15630,140838.0,chorizo sausage
15631,140838.0,tomato puree
15632,140838.0,long grain rice
15633,140838.0,chicken broth
15634,140838.0,chile
15635,140838.0,thyme
15636,140838.0,ham
15637,140838.0,parsley
15638,140937.0,long-grain rice
15639,140937.0,chicken
15640,140937.0,Swanson chicken broth
15641,140937.0,round onion
15642,140937.0,fresh ginger
15643,140937.0,green onions
15644,140937.0,soy sauce
15645,141146.0,salt
15646,141146.0,paprika
15647,141146.0,pepper
15648,141146.0,chicken
15649,141146.0,ketchup
15650,141146.0,tomato sauce
15651,141146.0,hot water
15652,141146.0,lemon juice
15653,141146.0,salt
15654,141146.0,sugar
15655,141146.0,paprika
15656,141146.0,pepper
15657,141146.0,Worcestershire sauce
15658,141146.0,onion
15659,141262.0,pork
15660,141262.0,chicken
15661,141262.0,garlic
15662,141262.0,onions
15663,141262.0,soy sauce
15664,141262.0,vinegar
15665,141422.0,chicken
15666,141422.0,butter
15667,141422.0,prepared stuffing
15668,141454.0,garam masala
15669,141454.0,cumin
15670,141454.0,onion
15671,141454.0,chicken
15672,141454.0,yogurt
15673,141454.0,garlic cloves
15674,141468.0,chicken
15675,141468.0,onions
15676,141468.0,ghee
15677,141468.0,butter
15678,141622.0,prune
15679,141622.0,capers
15680,141622.0,fresh oregano
15681,141622.0,red wine vinegar
15682,141622.0,olive oil
15683,141622.0,garlic
15684,141622.0,salt
15685,141622.0,chicken
15686,141622.0,brown sugar
15687,141622.0,white wine
15688,141622.0,fresh parsley
15689,141695.0,cheddar cheese
15690,141695.0,chicken' Hellmann's mayonnaise 'butter
15691,141695.0,garlic powder
15692,141695.0,salt
15693,141695.0,pepper
15694,141798.0,chicken
15695,141798.0,coconut milk
15696,141798.0,roasted peanuts
15697,141798.0,yukon gold potatoes
15698,141798.0,bay leaves
15699,141798.0,cardamom seeds
15700,141798.0,cinnamon stick
15701,141798.0,palm sugar
15702,141798.0,tamarind paste
15703,141798.0,water
15704,141798.0,lime juice
15705,141798.0,curry paste
15706,141798.0,Massamun Curry Paste
15707,141798.0,garlic
15708,141798.0,fish sauce
15709,141798.0,rice vinegar
15710,141798.0,sugar
15711,141798.0,cucumbers
15712,141798.0,shallot
15713,141929.0,celery
15714,141929.0,cream cheese
15715,141929.0,chicken
15716,141929.0,cheddar cheese
15717,141956.0,soy sauce
15718,141956.0,honey
15719,141956.0,garlic clove
15720,141956.0,scallions
15721,141956.0,crushed red pepper flakes
15722,141956.0,chicken
15723,141956.0,scallions
15724,142172.0,soy sauce
15725,142172.0,brown sugar
15726,142172.0,ketchup
15727,142172.0,honey
15728,142172.0,garlic cloves
15729,142172.0,fresh ginger
15730,142172.0,chicken
15731,142197.0,chicken
15732,142197.0,onion
15733,142197.0,flour tortillas
15734,142197.0,monterey jack cheese
15735,142197.0,black pepper
15736,142197.0,lettuce
15737,142197.0,rice
15738,142256.0,tortilla chips
15739,142256.0,chicken
15740,142256.0,water
15741,142256.0,onion
15742,142683.0,chicken
15743,142813.0,chicken
15744,142813.0,russet potatoes
15745,142813.0,garlic cloves
15746,142813.0,chicken broth
15747,142813.0,olive oil
15748,142813.0,fresh lemon juice
15749,142813.0,dried oregano
15750,142958.0,chicken
15751,142958.0,butter
15752,142958.0,onion
15753,142958.0,celery rib
15754,142958.0,fresh mushrooms
15755,142958.0,milk
15756,142958.0,flour
15757,142958.0,salt
15758,142958.0,pepper
15759,142958.0,paprika
15760,142958.0,parsley
15761,142958.0,swiss cheese
15762,143559.0,garlic heads
15763,143559.0,olive oil
15764,143559.0,chicken
15765,143559.0,chicken breasts
15766,143559.0,salt
15767,143559.0,pepper
15768,143559.0,dry white wine
15769,143559.0,dry vermouth
15770,143559.0,water
15771,143559.0,fresh rosemary
15772,143559.0,dried rosemary
15773,143559.0,bay leaf
15774,143559.0,parsley
15775,143662.0,chicken
15776,143662.0,tortillas
15777,143662.0,Rotel Tomatoes
15778,143662.0,fresh mushrooms
15779,143662.0,monterey jack and cheddar cheese blend
15780,143662.0,green onions
15781,143662.0,salt
15782,143662.0,pepper
15783,143824.0,chicken
15784,143824.0,green onion
15785,143824.0,garlic cloves
15786,143824.0,vinegar
15787,143824.0,soy sauce
15788,143824.0,crushed red pepper flakes
15789,143824.0,black pepper
15790,143824.0,cornstarch
15791,143824.0,monterey jack cheese
15792,143824.0,mozzarella cheese
15793,143873.0,tomatoes
15794,143873.0,feta
15795,143873.0,parsley
15796,143873.0,olive oil
15797,143873.0,fresh basil
15798,143873.0,red wine vinegar
15799,143873.0,garlic clove
15800,143873.0,salt
15801,143873.0,pepper
15802,143873.0,chicken
15803,143873.0,eggplants
15804,144114.0,frozen broccoli
15805,144114.0,milk
15806,144114.0,chicken
15807,144114.0,beef
15808,144114.0,onion powder
15809,144114.0,Bisquick baking mix
15810,144114.0,milk
15811,144258.0,cold water
15812,144258.0,chicken
15813,144258.0,carrots
15814,144258.0,celery
15815,144258.0,parsnips
15816,144258.0,turnip
15817,144258.0,onions
15818,144258.0,parsley
15819,144258.0,dill
15820,144258.0,chicken bouillon
15821,144528.0,milk
15822,144528.0,dried thyme leaves
15823,144528.0,ground black pepper
15824,144528.0,chicken
15825,144528.0,water
15826,144528.0,margarine
15827,144528.0,butter
15828,144528.0,herb seasoned stuffing mix
15829,144580.0,eggs
15830,144580.0,water
15831,144580.0,self rising flour
15832,144580.0,pepper
15833,144580.0,chicken
15834,144580.0,salt
15835,144580.0,pepper
15836,144580.0,garlic powder
15837,144730.0,eggs
15838,144730.0,all-purpose flour
15839,144730.0,dried basil
15840,144730.0,dried thyme
15841,144730.0,chicken
15842,144730.0,kosher salt
15843,144730.0,fresh ground black pepper
15844,144730.0,lemon
15845,144824.0,navy beans
15846,144824.0,onion
15847,144824.0,fresh garlic
15848,144824.0,butter
15849,144824.0,flour
15850,144824.0,chicken broth
15851,144824.0,half-and-half cream
15852,144824.0,Tabasco sauce
15853,144824.0,chili powder
15854,144824.0,cumin
15855,144824.0,green chilies
15856,144824.0,canned corn niblets
15857,144824.0,chicken
15858,144824.0,monterey jack cheese
15859,144824.0,sour cream
15860,144824.0,salsa
15861,144972.0,chicken
15862,144972.0,salt
15863,144972.0,sugar
15864,144972.0,ground cinnamon
15865,144972.0,ground allspice
15866,144972.0,ground cloves
15867,144972.0,ground nutmeg
15868,144978.0,instant mashed potatoes
15869,144978.0,parmesan cheese
15870,144978.0,dried parsley
15871,144978.0,paprika
15872,144978.0,onion powder
15873,144978.0,pepper
15874,144978.0,chicken
15875,144978.0,butter
15876,146106.0,chicken
15877,146106.0,salt
15878,146106.0,pepper
15879,146106.0,oregano
15880,146106.0,garlic granules
15881,146106.0,russet potato
15882,146106.0,olive oil
15883,146106.0,garlic cloves
15884,146106.0,dry white wine
15885,146177.0,chicken
15886,146177.0,butter
15887,146177.0,garlic cloves
15888,146177.0,lemon juice
15889,146177.0,water
15890,146177.0,rosemary
15891,146177.0,ground sage
15892,146398.0,chicken
15893,146398.0,salt
15894,146398.0,pepper
15895,146398.0,chicken broth
15896,146398.0,onion
15897,146398.0,garlic cloves
15898,146398.0,corn
15899,146398.0,carrot
15900,146398.0,celery
15901,146398.0,cream cheese
15902,146464.0,brown sugar
15903,146464.0,canola oil
15904,146464.0,dried oregano
15905,146464.0,salt
15906,146464.0,garlic clove
15907,146464.0,turkey breast
15908,146464.0,chicken
15909,147220.0,chicken
15910,147220.0,chicken broth
15911,147220.0,onion
15912,147220.0,celery rib
15913,147220.0,mushrooms
15914,147220.0,butter
15915,147220.0,flour
15916,147220.0,evaporated milk
15917,147343.0,chicken
15918,147343.0,carrots
15919,147343.0,onions
15920,147343.0,celery ribs
15921,147343.0,fresh parsley
15922,147343.0,dried parsley
15923,147343.0,frozen corn
15924,147343.0,salt
15925,147343.0,ground black pepper
15926,147415.0,chicken
15927,147415.0,all-purpose flour
15928,147415.0,oregano
15929,147415.0,olive oil
15930,147415.0,garlic cloves
15931,147415.0,onion
15932,147415.0,fresh rosemary
15933,147415.0,chicken broth
15934,147415.0,white wine
15935,147415.0,butter
15936,147415.0,flour
15937,147415.0,fresh parsley
15938,147838.0,spaghetti
15939,147838.0,bell pepper
15940,147838.0,onion
15941,147838.0,chicken
15942,147838.0,hot water
15943,147838.0,chopped pimiento
15944,147838.0,chicken bouillon cubes
15945,147838.0,cheddar cheese
15946,148096.0,chicken
15947,148096.0,olive oil
15948,148096.0,green pepper
15949,148096.0,ripe olives
15950,148096.0,spinach fettuccine
15951,148096.0,sharp cheddar cheese
15952,148096.0,onion
15953,148096.0,button mushroom
15954,148096.0,chopped pimiento
15955,148106.0,chicken
15956,148106.0,pepper
15957,148106.0,tarragon
15958,148106.0,chives
15959,148106.0,parsley
15960,148106.0,margarine
15961,148106.0,fresh lemon juice
15962,148106.0,paprika
15963,148192.0,garlic cloves
15964,148192.0,onions
15965,148192.0,olive oil
15966,148192.0,chicken
15967,148192.0,celery
15968,148192.0,capers
15969,148192.0,green olives
15970,148283.0,chicken
15971,148283.0,water
15972,148283.0,onion
15973,148283.0,garlic cloves
15974,148283.0,bay leaves
15975,148283.0,chicken bouillon granule
15976,148283.0,black pepper
15977,148283.0,carrots
15978,148283.0,celery
15979,148333.0,rice vinegar
15980,148333.0,low sodium soy sauce
15981,148333.0,mirin
15982,148333.0,fresh ginger
15983,148333.0,garlic clove
15984,148333.0,tempeh
15985,148333.0,chicken
15986,148333.0,onion
15987,148333.0,fresh ginger
15988,148333.0,fine sea salt
15989,148333.0,garlic cloves
15990,148333.0,curry powder
15991,148333.0,ground turmeric
15992,148333.0,water
15993,148333.0,cashews
15994,148333.0,fresh lemon juice
15995,148351.0,celery ribs
15996,148351.0,leeks
15997,148351.0,carrots
15998,148351.0,parsnips
15999,148351.0,shallots
16000,148351.0,cabbage
16001,148351.0,fresh parsley
16002,148351.0,fresh thyme
16003,148351.0,bay leaves
16004,148351.0,black peppercorns
16005,148351.0,water
16006,148351.0,chicken
16007,148351.0,flour
16008,148351.0,salt
16009,148351.0,flax seeds
16010,148351.0,eggs
16011,148351.0,milk
16012,148351.0,olive oil
16013,148351.0,butter
16014,148351.0,cooked rice
16015,148351.0,milk
16016,148351.0,butter
16017,148351.0,carrots
16018,148351.0,parsnips
16019,148351.0,celery
16020,148351.0,onion
16021,148361.0,chicken
16022,148361.0,onion
16023,148361.0,ham hocks
16024,148361.0,extra virgin olive oil
16025,148361.0,garlic cloves
16026,148361.0,rice
16027,148361.0,shrimp
16028,148361.0,clam
16029,148361.0,mussels
16030,148361.0,sea scallops
16031,148361.0,chorizo sausage
16032,148361.0,red bell pepper
16033,148361.0,broth
16034,148361.0,white wine
16035,148361.0,saffron
16036,148366.0,curry powder
16037,148366.0,green onion
16038,148366.0,garlic cloves
16039,148366.0,fresh ginger
16040,148366.0,olive oil
16041,148366.0,cayenne pepper
16042,148366.0,chicken
16043,148366.0,Minute Rice
16044,148366.0,chicken broth
16045,148566.0,chicken
16046,148566.0,poultry seasoning
16047,148566.0,fresh ground black pepper
16048,148566.0,sea salt
16049,148566.0,garlic powder
16050,148566.0,flour
16051,148743.0,chicken
16052,148743.0,leek
16053,148743.0,onions
16054,148743.0,spring onions
16055,148743.0,garlic cloves
16056,148743.0,butter
16057,148743.0,salt
16058,148743.0,ground black pepper
16059,148743.0,garlic powder
16060,148743.0,paprika
16061,149269.0,chicken
16062,149269.0,black lentils
16063,149269.0,rice
16064,149269.0,cinnamon sticks
16065,149269.0,cardamom
16066,149269.0,cumin
16067,149269.0,green chilies
16068,149269.0,yoghurt
16069,149269.0,fresh tomatoes
16070,149269.0,lemon juice
16071,149269.0,mint
16072,149269.0,saffron
16073,149269.0,turmeric
16074,149269.0,salt
16075,149269.0,red chilies
16076,149269.0,potatoes
16077,149269.0,hard-boiled eggs
16078,149269.0,onions
16079,149269.0,ginger
16080,149269.0,garlic
16081,149377.0,chicken
16082,149377.0,salt
16083,149377.0,pepper
16084,149377.0,butter
16085,149377.0,red onions
16086,149377.0,cinnamon
16087,149377.0,ground cinnamon
16088,149377.0,garlic cloves
16089,149377.0,tomatoes
16090,149377.0,dry white wine
16091,149377.0,tomato paste
16092,149377.0,celery ribs
16093,149377.0,parsley
16094,149377.0,cheese
16095,149616.0,chicken
16096,149616.0,white potatoes
16097,149616.0,fresh green beans
16098,149616.0,sweet onion
16099,149616.0,garlic cloves
16100,149616.0,chicken bouillon cubes
16101,149616.0,chicken broth
16102,149616.0,sazon goya with coriander and annatto
16103,149616.0,water
16104,149616.0,herbs
16105,149616.0,black pepper
16106,149651.0,chicken
16107,149651.0,nutmeg
16108,149651.0,paprika
16109,150007.0,chicken
16110,150007.0,water
16111,150007.0,white potato
16112,150007.0,yellow onion
16113,150007.0,lemongrass
16114,150007.0,green onion
16115,150007.0,cabbage
16116,150007.0,salt
16117,150007.0,pepper
16118,150007.0,shrimp paste
16119,150007.0,rice powder
16120,150007.0,fish sauce
16121,150007.0,curry powder
16122,150007.0,mint leaf
16123,150007.0,angel hair pasta
16124,150007.0,bean sprouts
16125,150007.0,cumin seeds
16126,150007.0,yellow mustard seeds
16127,150007.0,fennel seed
16128,150007.0,peppercorns
16129,150007.0,cloves
16130,150007.0,turmeric
16131,150194.0,chicken
16132,150194.0,limes
16133,150194.0,lemongrass
16134,150194.0,fresh ginger
16135,150194.0,garlic cloves
16136,150194.0,palm sugar
16137,150194.0,coconut milk
16138,150194.0,Thai fish sauce
16139,150194.0,light soy sauce
16140,150194.0,shallots
16141,150261.0,white rice
16142,150261.0,onion
16143,150261.0,chicken
16144,150261.0,chicken broth
16145,150261.0,fresh garlic
16146,150270.0,fresh rosemary
16147,150270.0,lemons
16148,150270.0,garlic cloves
16149,150270.0,chicken
16150,150270.0,olive oil
16151,150270.0,coarse salt
16152,150270.0,ground pepper
16153,150432.0,lemon
16154,150432.0,chicken
16155,150432.0,sage leaves
16156,150432.0,flat leaf parsley
16157,150432.0,fresh thyme sprigs
16158,150432.0,garlic cloves
16159,150432.0,extra virgin olive oil
16160,150432.0,Brussels sprouts
16161,150432.0,beets
16162,150432.0,turnips
16163,150432.0,low sodium chicken broth
16164,150432.0,butter
16165,150432.0,walnuts
16166,150615.0,chicken
